9.09.2016 15:32:58,UAB KJKK "BEGA",КАРБАМИД ГРАНУЛИРОВАННЫЙ,218441583
9.09.2016 15:32:58,ООО "ШМ-Агро",КАРБАМИД,58313237
9.09.2016 15:33:16,UAB KJKK "BEGA",КАРБАМИД ГРАНУЛИРОВАННЫЙ,218646052
9.09.2016 15:33:30,UAB KJKK "BEGA",КАРБАМИД ГРАНУЛИРОВАННЫЙ,215033758
9.09.2016 15:33:40,UAB KJKK "BEGA",КАРБАМИД ГРАНУЛИРОВАННЫЙ,194177869
9.09.2016 15:33:49,UAB KJKK "BEGA",КАРБАМИД ГРАНУЛИРОВАННЫЙ,211353307
9.09.2016 15:33:57,UAB KJKK "BEGA",КАРБАМИД ГРАНУЛИРОВАННЫЙ,220418121
9.09.2016 15:34:05,UAB KJKK "BEGA",КАРБАМИД ГРАНУЛИРОВАННЫЙ,223757790
9.09.2016 15:34:21,UAB KJKK "BEGA",КАРБАМИД ГРАНУЛИРОВАННЫЙ,220554434
9.09.2016 15:34:30,UAB KJKK "BEGA",КАРБАМИД ГРАНУЛИРОВАННЫЙ,225052763
9.09.2016 15:34:38,UAB KJKK "BEGA",КАРБАМИД ГРАНУЛИРОВАННЫЙ,224848294
9.09.2016 15:34:47,UAB KJKK "BEGA",КАРБАМИД ГРАНУЛИРОВАННЫЙ,173458293
9.09.2016 15:34:54,UAB KJKK "BEGA",КАРБАМИД ГРАНУЛИРОВАННЫЙ,226347737
9.09.2016 15:35:03,UAB KJKK "BEGA",КАРБАМИД ГРАНУЛИРОВАННЫЙ,228528745
9.09.2016 15:35:11,UAB KJKK "BEGA",КАРБАМИД ГРАНУЛИРОВАННЫЙ,212784593
9.09.2016 15:35:20,UAB KJKK "BEGA",КАРБАМИД ГРАНУЛИРОВАННЫЙ,219600243
9.09.2016 15:35:28,UAB KJKK "BEGA",КАРБАМИД ГРАНУЛИРОВАННЫЙ,220895217
9.09.2016 15:35:38,UAB KJKK "BEGA",КАРБАМИД ГРАНУЛИРОВАННЫЙ,221304156
9.09.2016 15:35:51,UAB KJKK "BEGA",КАРБАМИД ГРАНУЛИРОВАННЫЙ,221576782
9.09.2016 15:35:59,UAB KJKK "BEGA",КАРБАМИД ГРАНУЛИРОВАННЫЙ,225325389
9.09.2016 15:36:08,UAB KJKK "BEGA",КАРБАМИД ГРАНУЛИРОВАННЫЙ,221917564
9.09.2016 15:36:16,UAB KJKK "BEGA",КАРБАМИД ГРАНУЛИРОВАННЫЙ,225870641
9.09.2016 15:36:25,UAB KJKK "BEGA",КАРБАМИД ГРАНУЛИРОВАННЫЙ,215170071
9.09.2016 15:36:33,UAB KJKK "BEGA",КАРБАМИД ГРАНУЛИРОВАННЫЙ,222667286
9.09.2016 16:06:30,ОАО "Могилевхимволокно",МЕТАНОЛ технический,247898200
9.09.2016 16:07:37,ОАО "Могилевхимволокно",МЕТАНОЛ технический,245011000
9.09.2016 16:28:56,ОАО "Речицадрев",КАРБАМИД,58927434
9.09.2016 17:09:55,ОАО "Речицадрев",КАРБАМИД,59137087
9.09.2016 17:46:21,ЗАО "Холдинговая компания "Пинскдрев",КАРБАМИД,59104606
9.09.2016 21:04:51,ОАО "Гомельский химический завод",Аммиак жидкий технический,147611422
9.09.2016 21:06:49,ОАО "Гомельский химический завод",Аммиак жидкий технический,142546684
9.09.2016 21:07:23,ОАО "Гомельский химический завод",Аммиак жидкий технический,151795336
9.09.2016 21:07:51,ОАО "Гомельский химический завод",Аммиак жидкий технический,150327296
10.09.2016 09:06:21,Филиал N5 "Гродненский КСМ",Кислород технологич.газооб. (в баллонах),1225896
10.09.2016 09:09:10,УЗ "Городская клин.больница скорой мед.помощи",Кислород технологич.газооб. (в баллонах),1401024
10.09.2016 09:42:11,ОАО "Аульсторгсервис",Кислород технологич.газооб. (в баллонах),3502560
10.09.2016 09:46:45,ОАО "Союзпроммонтаж",Кислород технологич.газооб. (в баллонах),700512
10.09.2016 09:54:14,ЗАО "Облагропромэнерго",Кислород технологич.газооб. (в баллонах),262692
10.09.2016 10:05:02,ОАО "Молочный мир",Аммиак жидкий технич.(в баллонах),508583
10.09.2016 10:09:52,ОАО "Гроднопромстрой" завод ЖБК,Кислород технологич.газооб. (в баллонах),1401024
10.09.2016 10:15:50,Ф-л РУП "Гродноэнерго", Гродненские электр.сети,Кислород технологич.газооб. (в баллонах),700512
10.09.2016 10:18:01,Филиал РУП "Гродноэнерго" РСП "Энергостройремонт",Кислород технологич.газооб. (в баллонах),700512
10.09.2016 10:26:38,ОАО "Крион",Двуокись углерода жидкая,5513904
10.09.2016 10:27:10,РУП "Белоруснефть-Гроднооблнефтепродукт",ТОСОЛ-А40МН АНТИФРИЗ 5Л П/Э КАН АВТОЖИДКОСТЬ ОХЛАЖДАЮЩАЯ,20408400
10.09.2016 10:27:10,РУП "Белоруснефть-Гроднооблнефтепродукт",ТОСОЛ-А40МН (упаковка - в 10 л п/эт кан),1387110
10.09.2016 10:27:10,РУП "Белоруснефть-Гроднооблнефтепродукт",ТОСОЛ-А40МН (упаковка - в 20 л п/эт кан),2740090
10.09.2016 10:27:10,РУП "Белоруснефть-Гроднооблнефтепродукт",Средство AUS 32 в п/э канистрах по 20 л,1033580
10.09.2016 10:32:33,ОДО "КвалиТек",Двуокись углерода жидкая,9287190
10.09.2016 10:36:21,ГЛХУ "Гродненский лесхоз",Кислород технологич.газооб. (в баллонах),700512
10.09.2016 10:38:50,ОДО "КвалиТек",Двуокись углерода жидкая,9147006
10.09.2016 10:48:17,ИООО "Кроноспан",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,42398849
10.09.2016 10:52:20,ОАО "Скидельский сахарный комбинат",Кислород технологич.газооб. (в баллонах),2101536
10.09.2016 10:56:27,UAB KJKK "BEGA",КАРБАМИД,193804521
10.09.2016 10:57:12,UAB KJKK "BEGA",КАРБАМИД,207009664
10.09.2016 10:57:44,UAB KJKK "BEGA",КАРБАМИД,205650206
10.09.2016 10:58:02,UAB KJKK "BEGA",КАРБАМИД,205715045
10.09.2016 10:58:19,UAB KJKK "BEGA",КАРБАМИД,201895891
10.09.2016 10:58:41,UAB KJKK "BEGA",КАРБАМИД,205002896
10.09.2016 10:58:51,ОАО "Пружанский молочный комбинат",КИСЛОТА АЗОТНАЯ неконцентрирован.,482220
10.09.2016 10:59:00,UAB KJKK "BEGA",КАРБАМИД,203125806
10.09.2016 10:59:19,UAB KJKK "BEGA",КАРБАМИД,202931560
10.09.2016 10:59:32,ЗАО "Невский углекислотный завод",Двуокись углерода жидкая,13280496
10.09.2016 10:59:43,UAB KJKK "BEGA",КАРБАМИД,203773116
10.09.2016 11:00:03,UAB KJKK "BEGA",КАРБАМИД,204096771
10.09.2016 11:00:24,UAB KJKK "BEGA",КАРБАМИД,203255214
10.09.2016 11:00:40,UAB KJKK "BEGA",КАРБАМИД,178139548
10.09.2016 11:00:59,UAB KJKK "BEGA",КАРБАМИД,204614538
10.09.2016 11:01:17,UAB KJKK "BEGA",КАРБАМИД,205650206
10.09.2016 11:01:34,UAB KJKK "BEGA",КАРБАМИД,205973861
10.09.2016 11:01:52,UAB KJKK "BEGA",КАРБАМИД,201313286
10.09.2016 11:02:12,UAB KJKK "BEGA",КАРБАМИД,201636940
10.09.2016 11:02:31,UAB KJKK "BEGA",КАРБАМИД,181699751
10.09.2016 11:02:49,UAB KJKK "BEGA",КАРБАМИД,203773116
10.09.2016 11:03:16,UAB KJKK "BEGA",КАРБАМИД,206297516
10.09.2016 11:03:37,UAB KJKK "BEGA",КАРБАМИД,209469360
10.09.2016 11:03:53,UAB KJKK "BEGA",КАРБАМИД,208304283
10.09.2016 11:04:18,UAB KJKK "BEGA",КАРБАМИД,209210409
10.09.2016 11:05:02,UAB KJKK "BEGA",КАРБАМИД,207462727
10.09.2016 11:05:32,UAB KJKK "BEGA",КАРБАМИД,204290883
10.09.2016 11:05:49,UAB KJKK "BEGA",КАРБАМИД,207333319
10.09.2016 11:06:08,UAB KJKK "BEGA",КАРБАМИД,207851086
10.09.2016 11:06:08,ЗАО "Невский углекислотный завод",Двуокись углерода жидкая,13846656
10.09.2016 11:06:33,UAB KJKK "BEGA",КАРБАМИД,206621170
10.09.2016 11:06:50,UAB KJKK "BEGA",КАРБАМИД,206297516
10.09.2016 11:07:10,UAB KJKK "BEGA",КАРБАМИД,209016297
10.09.2016 11:07:50,UAB KJKK "BEGA",КАРБАМИД,208627938
10.09.2016 11:08:08,UAB KJKK "BEGA",КАРБАМИД,207139072
10.09.2016 11:08:22,UAB KJKK "BEGA",КАРБАМИД,202090003
10.09.2016 11:08:41,UAB KJKK "BEGA",КАРБАМИД,213547464
10.09.2016 11:08:59,UAB KJKK "BEGA",КАРБАМИД,209081001
10.09.2016 11:09:26,UAB KJKK "BEGA",КАРБАМИД,207915790
10.09.2016 11:09:52,UAB KJKK "BEGA",КАРБАМИД,208692642
10.09.2016 11:10:25,UAB KJKK "BEGA",КАРБАМИД,206815417
10.09.2016 11:10:45,UAB KJKK "BEGA",КАРБАМИД,209339952
10.09.2016 11:11:23,UAB KJKK "BEGA",КАРБАМИД,205520798
10.09.2016 11:11:56,UAB KJKK "BEGA",КАРБАМИД,207656974
10.09.2016 11:12:12,UAB KJKK "BEGA",КАРБАМИД,206944825
10.09.2016 11:12:34,UAB KJKK "BEGA",КАРБАМИД,205002896
10.09.2016 11:12:51,UAB KJKK "BEGA",КАРБАМИД,201248582
10.09.2016 11:13:07,UAB KJKK "BEGA",КАРБАМИД,207139072
10.09.2016 11:16:35,ОАО "Молочный мир",КИСЛОТА АЗОТНАЯ неконцентрирован.,409887
10.09.2016 11:17:40,СПК имени В.И.КРЕМКО,КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,26864381
10.09.2016 11:22:16,Филиал ГМУ ОАО "Промтехмонтаж",Двуокись углерода жидкая,210276
10.09.2016 11:34:11,Волковысское ОАО "Беллакт",КИСЛОТА АЗОТНАЯ неконцентрирован.,3110319
10.09.2016 11:53:21,ОАО "Стройтехпрогресс",Двуокись углерода жидкая,5350356
10.09.2016 11:56:58,РУСП "Гродненское племпредприятие",Азот жидкий,9627590
10.09.2016 12:04:44,ОАО"БЕЛАЗ"-управляющая ком.холдинга"БЕЛАЗ-ХОЛДИНГ",Двуокись углерода жидкая,5034942
10.09.2016 12:09:54,ОАО"БЕЛАЗ"-управляющая ком.холдинга"БЕЛАЗ-ХОЛДИНГ",Двуокись углерода жидкая,7640028
10.09.2016 12:15:42,УГП "Гродненское троллейбусное управление",Двуокись углерода жидкая,35046
10.09.2016 12:19:30,Ф-л РУП "Гродноэнерго", Гродненские электр.сети,Двуокись углерода жидкая,35046
10.09.2016 12:31:51,ООО "Волковыский Бизнес-центр",ТОСОЛ-А40МН (упаковка - в 20 л п/эт кан),7923150
10.09.2016 12:31:51,ООО "Волковыский Бизнес-центр",ТОСОЛ-А40МН АНТИФРИЗ 5Л П/Э КАН АВТОЖИДКОСТЬ ОХЛАЖДАЮЩАЯ,1967070
10.09.2016 12:31:51,ООО "Волковыский Бизнес-центр",ТОСОЛ-А40МН (упаковка - в 10 л п/эт кан),4010910
10.09.2016 12:36:26,ОДО "Огнезащита",КАРБАМИД,11776038
10.09.2016 12:47:02,ОАО "Белкард",Кислород технологич.газооб. (в баллонах),2101536
10.09.2016 13:10:29,СООО "М-Стандарт",КАРБАМИД,58806366
10.09.2016 13:18:19,ЗАО "Аист",Глицерин технический,54974176
10.09.2016 13:22:10,ОАО "Рудаково",КИСЛОТА АЗОТНАЯ неконцентрирован.,4870422
10.09.2016 13:28:02,"STOCKMEIER CHEMIE GmbH & Co.KG",Гидроксиламинсульфат кристаллический,396312000
10.09.2016 13:31:40,АО "ОРЛЕН Летува",ЭФИРЫ ЖИРНЫХ КИСЛОТ МЕТИЛОВЫЕ,221848448
10.09.2016 13:38:40,ф-л"Гродненская СПМК N61"ОАО"Гроднооблсельстрой",Кислород технологич.газооб. (в баллонах),700512
10.09.2016 13:49:22,ООО "Клуб красоты и здоровья "Криосан",Азот жидкий,69194
10.09.2016 14:29:46,ПСУ "Спецстроймонтаж" ОАО "Гроднопромстрой",Двуокись углерода жидкая,93456
10.09.2016 14:33:53,Филиал ГМУ ОАО "Промтехмонтаж",Кислород технологич.газооб. (в баллонах),2101536
10.09.2016 14:35:33,ОАО "БЭЗ",Двуокись углерода жидкая,946242
10.09.2016 14:39:13,РУП "Гродненское произв. кожевенное объединение",КИСЛОТА СЕРНАЯ,3642889
10.09.2016 14:46:01,ПСУ "Спецстроймонтаж" ОАО "Гроднопромстрой",Кислород технологич.газооб. (в баллонах),525384
10.09.2016 14:50:38,СООО "М-Стандарт",КАРБАМИД,59455997
10.09.2016 14:59:46,СПК имени В.И.КРЕМКО,КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,26864381
10.09.2016 15:13:16,ОАО "Ивацевичдрев",КАРБАМИД,59045549
10.09.2016 15:29:06,ОАО "Речицадрев",КАРБАМИД,59021926
10.09.2016 15:42:56,ОАО "ЛМЗ Универсал",Двуокись углерода жидкая,8714772
10.09.2016 16:03:06,СООО "М-Стандарт",КАРБАМИД,59692227
10.09.2016 16:27:10,ОАО "Ивацевичдрев",КАРБАМИД,59163663
10.09.2016 16:39:11,ОАО "Могилевхимволокно",МЕТАНОЛ технический,243808000
10.09.2016 16:42:37,РУП "Белоруснефть-Гомельоблнефтепродукт",ЭФИРЫ ЖИРНЫХ КИСЛОТ МЕТИЛОВЫЕ,901470459
10.09.2016 16:43:49,ОАО "Птицефабрика "Дружба",КАРБАМИД,103901280
10.09.2016 16:44:40,ОАО "Лунинецкий райагросервис",КАРБАМИД,113447392
10.09.2016 16:47:14,Kong Long Huat Chemicals Sdn Bhd,Гидроксиламинсульфат кристаллический,363960000
10.09.2016 19:11:25,АО "ОРЛЕН Летува",ЭФИРЫ ЖИРНЫХ КИСЛОТ МЕТИЛОВЫЕ,225240016
10.09.2016 19:37:18,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150285150
10.09.2016 19:37:48,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150285150
10.09.2016 19:38:03,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,151098533
10.09.2016 19:38:21,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,144365947
10.09.2016 19:38:40,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150420759
10.09.2016 19:38:57,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,146760804
10.09.2016 19:39:15,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,147799977
10.09.2016 19:39:33,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,147890428
10.09.2016 19:39:47,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150511075
10.09.2016 19:40:01,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,148161511
10.09.2016 19:40:18,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,147890428
10.09.2016 19:40:33,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,148613360
10.09.2016 19:40:50,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,149968909
10.09.2016 19:41:03,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,147077045
10.09.2016 19:41:19,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,149426609
10.09.2016 19:41:34,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,148613360
10.09.2016 19:41:50,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,148251827
10.09.2016 19:42:04,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,149020052
10.09.2016 19:42:22,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,147935586
10.09.2016 19:42:36,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150104383
10.09.2016 19:42:50,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,148477752
10.09.2016 19:43:04,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,148432594
10.09.2016 19:43:19,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,149155526
10.09.2016 19:43:34,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,149742984
10.09.2016 19:43:48,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,149878458
10.09.2016 19:44:02,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,149517060
10.09.2016 19:44:15,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,149155526
10.09.2016 19:44:30,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,149607376
10.09.2016 19:44:44,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150601526
10.09.2016 19:44:58,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,149155526
10.09.2016 19:45:15,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,148342278
10.09.2016 19:45:29,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,140389617
10.09.2016 19:45:46,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,147845135
10.09.2016 19:46:00,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,147257812
10.09.2016 19:46:14,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,148477752
10.09.2016 19:46:32,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150601526
10.09.2016 19:46:48,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,148477752
10.09.2016 19:47:06,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150375601
10.09.2016 19:47:22,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,148342278
10.09.2016 19:47:34,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,149200684
10.09.2016 19:47:49,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150014067
10.09.2016 19:48:03,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,148794127
10.09.2016 19:48:16,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,146625195
10.09.2016 19:48:33,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150556233
10.09.2016 19:48:45,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,151324458
10.09.2016 19:48:58,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,147935586
10.09.2016 19:49:10,UAB KJKK "BEGA",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150782158
10.09.2016 21:18:48,AB "LINAS AGRO",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,143629130
10.09.2016 21:19:00,AB "LINAS AGRO",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,144453837
10.09.2016 21:19:12,AB "LINAS AGRO",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,144149998
10.09.2016 21:19:22,AB "LINAS AGRO",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,142457179
10.09.2016 21:19:31,AB "LINAS AGRO",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,143325291
10.09.2016 21:23:19,AB "LINAS AGRO",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,145235138
10.09.2016 21:23:32,AB "LINAS AGRO",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,142978046
10.09.2016 21:23:43,AB "LINAS AGRO",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,143498914
10.09.2016 21:23:52,AB "LINAS AGRO",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,143455508
10.09.2016 21:24:03,AB "LINAS AGRO",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,144714270
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,207564049
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,210427029
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,211663331
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,210752364
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,211468075
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,206197667
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,206067452
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,206913378
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,209906438
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,203920319
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,197218353
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,205416781
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,207173674
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,209841398
11.09.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,194439113
11.09.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,166754430
11.09.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,166754430
11.09.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,167293043
11.09.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,199645700
11.09.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,191279253
11.09.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,166646708
11.09.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,166503078
11.09.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,168262545
11.09.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,165928558
11.09.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,160434710
11.09.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,166754430
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,210231773
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,212183786
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,211793411
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,210752364
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,210687324
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,206523003
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,210557109
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,209060647
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,209711318
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,184400189
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,209581102
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,209320807
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,206848338
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,206523003
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,207368794
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,206523003
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,205546996
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,200927259
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,201968306
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,203790103
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,204961365
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,207173674
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,209906438
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,208995471
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,206783298
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,206457963
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,184790564
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,209646142
11.09.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,164025460
11.09.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,164169090
11.09.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,163989553
11.09.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,164743610
11.09.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,187832133
11.09.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,168621620
11.09.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,168047100
11.09.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,170165643
11.09.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,166000373
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,211403035
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,209255767
11.09.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,210101693
11.09.2016 08:50:39,УЗ "Городская клин.больница скорой мед.помощи",Кислород технологич.газооб. (в баллонах),1401024
11.09.2016 08:53:10,Филиал N5 "Гродненский КСМ",Кислород технологич.газооб. (в баллонах),700512
11.09.2016 08:56:30,УЧП "Сантехмонтажсервис",Кислород технологич.газооб. (в баллонах),175128
11.09.2016 09:13:12,ОАО "Союзпроммонтаж",Кислород технологич.газооб. (в баллонах),700512
11.09.2016 09:19:10,Волковысское ОАО "Контакт",БЕЛВИТО в 0.5л бутылках,98208
11.09.2016 09:19:10,Волковысское ОАО "Контакт",АММОФОСКАМИД  МАРКА NPK 15-15-15 по 3 кг пакет,175720
11.09.2016 09:19:10,Волковысское ОАО "Контакт",АММОФОСКАМИД  МАРКА NPK 5-16-35 по 3 кг пакет,551520
11.09.2016 09:19:10,Волковысское ОАО "Контакт",Вода деминерализованная 3 л (упаковка-в 3 л п/эт кан),58032
